Price,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_30,Volatility_7,Volatility_30
2025-01-24,1055.75,1063.0,1046.75,1051.0,177241,-0.9150633505396577,1048.607142857143,1003.4583333333334,1.8351097966211558,1.352815985134044
2025-01-27,1045.0,1051.0,1040.0,1050.0,127356,-1.0182334833057083,1048.9285714285713,1005.1083333333333,1.8918583366290067,1.3711071330433762
2025-01-28,1045.0,1050.75,1041.0,1042.75,129003,0.0,1052.642857142857,1006.75,1.5987678853527238,1.3712069012848653
2025-01-29,1060.5,1061.75,1044.5,1045.0,128051,1.483253588516753,1056.4285714285713,1009.1583333333333,1.6000605755894066,1.3800445194675328
2025-01-30,1044.0,1060.5,1042.0,1060.0,135406,-1.555869872701554,1053.107142857143,1011.225,1.1364138071223295,1.4102500885647298
2025-01-31,1042.0,1052.0,1034.0,1042.75,154522,-0.19157088122605526,1051.107142857143,1013.4,1.087833853463943,1.4053538868297513
2025-02-03,1058.25,1060.25,1031.75,1032.0,164396,1.5595009596929055,1050.0714285714287,1016.95,1.2182986241214857,1.322678347019722
2025-02-04,1075.0,1077.25,1048.25,1057.5,182908,1.582801795416966,1052.8214285714287,1020.6833333333333,1.2998339601119517,1.3332216696080625
2025-02-05,1057.0,1079.75,1053.0,1073.5,166300,-1.6744186046511622,1054.5357142857142,1023.4333333333333,1.425451409533649,1.3747381957527023
2025-02-06,1060.5,1066.5,1049.75,1057.25,129164,0.3311258278145601,1056.75,1026.4666666666667,1.424287690319296,1.3665528179447113
2025-02-07,1049.5,1063.75,1047.5,1060.5,154226,-1.0372465818010324,1055.1785714285713,1028.9416666666666,1.369010799468226,1.3871074576426894
2025-02-10,1049.5,1052.25,1043.0,1046.5,128319,0.0,1055.9642857142858,1030.9916666666666,1.2190680166152836,1.3733461715627608
2025-02-11,1043.5,1057.0,1041.5,1049.0,149758,-0.5717008099094811,1056.1785714285713,1033.1083333333333,1.241517115658781,1.3679255234180263
2025-02-12,1027.75,1047.0,1024.5,1043.5,171577,-1.5093435553426016,1051.8214285714287,1034.6333333333334,1.148586925876884,1.4038465415458965
2025-02-13,1030.0,1032.5,1024.0,1028.5,147392,0.21892483580636668,1045.392857142857,1035.6916666666666,0.8236746609319232,1.3753634864433977
2025-02-14,1036.0,1046.75,1029.5,1030.0,120772,0.5825242718446644,1042.392857142857,1036.9083333333333,0.7761498717622662,1.3780291875999677
2025-02-18,1038.5,1041.75,1026.0,1033.0,123334,0.24131274131273805,1039.25,1038.825,0.7649544322394057,1.3263578376530012
2025-02-19,1031.75,1047.75,1029.25,1037.0,133961,-0.6499759268175254,1036.7142857142858,1040.1333333333334,0.7148133956811974,1.3219441986089926
2025-02-20,1045.5,1046.0,1031.75,1032.25,112590,1.3326871819723696,1036.142857142857,1041.9083333333333,0.9337127060319366,1.3393046446341421
2025-02-21,1039.5,1049.25,1036.5,1043.75,115932,-0.5738880918220945,1035.5714285714287,1043.6416666666667,0.9339164253273385,1.341037869821295
2025-02-24,1029.0,1043.0,1027.0,1038.25,101531,-1.0101010101010055,1035.75,1044.8666666666666,0.8155581114000158,1.3570288447399064
2025-02-25,1031.25,1035.0,1019.5,1029.0,117588,0.21865889212828726,1035.9285714285713,1045.4583333333333,0.8155473178792038,1.3030860918322686
2025-02-26,1024.5,1032.75,1021.25,1030.0,74754,-0.6545454545454521,1034.2857142857142,1044.8916666666667,0.8073715466003928,1.2048906185243928
2025-02-27,1022.75,1034.0,1021.0,1024.0,37040,-0.170815031722793,1032.0357142857142,1044.2166666666667,0.7883249365448092,1.2045328318918598
2025-02-28,1011.5,1031.5,1011.0,1023.25,1982,-1.0999755560987534,1029.142857142857,1043.175,0.8459120636950309,1.2194020405417338
2025-03-03,998.25,1014.5,995.25,1012.0,2052,-1.3099357390014776,1022.3928571428571,1042.4833333333333,0.5411870151331051,1.1715116983424883
2025-03-04,984.0,1000.25,978.0,995.25,928,-1.427498121713,1014.4642857142857,1040.8166666666666,0.6109523306562479,1.1601440860660106
2025-03-05,997.75,998.75,983.25,991.0,276,1.3973577235772305,1010.0,1038.5,1.007931528638084,1.0163692129827306
2025-03-06,1014.0,1019.25,999.0,999.0,416,1.6286644951140072,1007.5357142857143,1037.1,1.2677859167264829,1.0575654531333545
2025-03-07,1010.25,1015.0,1010.0,1011.0,112,-0.36982248520710526,1005.5,1035.2583333333334,1.2565556860401843,1.0402105844608178
2025-03-10,999.75,1013.0,999.75,1013.0,89,-1.0393466963622866,1002.2142857142857,1033.3916666666667,1.2962372167252925,1.0435137849432925
2025-03-11,997.75,1006.25,997.0,998.0,66,-0.20005001250312793,1000.25,1031.8166666666666,1.2494476878810254,1.0313704365590937
2025-03-12,987.5,997.5,982.75,997.5,39,-1.0273114507642234,998.7142857142857,1029.9,1.2111553760504448,1.0432397130856579
2025-03-13,996.75,999.25,996.75,999.25,33,0.9367088607594942,1000.5357142857143,1027.775,1.1212880211131009,1.0175913605298466
2025-03-14,999.25,999.25,999.25,999.25,101125,0.25081514923501746,1000.75,1026.2833333333333,0.991687772128905,0.9876917998626983
2025-03-17,1015.5,1021.75,1010.25,1016.25,80925,1.6262196647485627,1000.9642857142857,1025.4,0.9910293323917865,1.0389262266206274
2025-03-18,1012.75,1021.75,1011.25,1015.0,100675,-0.27080256031511984,1001.3214285714286,1023.8833333333333,0.9851383887214049,0.9919705252044086
2025-03-19,1008.25,1016.0,1006.5,1012.0,124450,-0.44433473216489716,1002.5357142857143,1021.6583333333333,0.8983911627696873,0.9380305655143257
2025-03-20,1013.0,1014.5,1004.0,1009.0,117385,0.471113315150018,1004.7142857142857,1020.1916666666667,0.8937883440113293,0.9036262600511965
2025-03-21,1009.75,1016.75,1004.25,1013.5,101376,-0.3208292201382079,1007.8928571428571,1018.5,0.7591736137675467,0.8997942448756985
2025-03-24,1007.25,1011.5,1003.25,1010.0,88648,-0.24758603614756236,1009.3928571428571,1017.0916666666667,0.7305859406870931,0.8846520009149759
2025-03-25,1001.75,1007.75,998.25,1007.0,99523,-0.5460412012906479,1009.75,1015.5,0.7734614996133775,0.8874321029331994
2025-03-26,1001.0,1008.75,997.5,1002.75,103851,-0.0748689792862467,1007.6785714285714,1014.0833333333334,0.3334699084188358,0.8839451226563054
2025-03-27,1016.75,1017.75,999.75,1001.0,111192,1.573426573426584,1008.25,1013.7166666666667,0.7459816166308283,0.8977155383366697
2025-03-28,1023.0,1023.5,1009.0,1015.0,120885,0.6147037128104271,1010.3571428571429,1013.4833333333333,0.7342581918188585,0.9044130391449298
2025-03-31,1014.75,1031.5,1013.25,1023.0,160036,-0.8064516129032251,1010.6071428571429,1012.775,0.8130812742007135,0.9081140769057403
2025-04-01,1034.25,1034.75,1010.5,1014.75,167012,1.921655580192172,1014.1071428571429,1012.6333333333333,1.0578911369412987,0.9768810321468134
2025-04-02,1029.5,1033.0,1024.5,1032.0,129992,-0.4592700024172114,1017.2857142857143,1012.5583333333333,1.0805316867272023,0.9731801441469091
2025-04-03,1011.5,1020.25,1005.25,1011.0,169499,-1.748421563865954,1018.6785714285714,1011.425,1.3115712165164193,0.98982856300498
2025-04-04,977.0,1012.75,970.25,1011.0,269757,-3.410776075135935,1015.25,1009.3416666666667,1.885570857134222,1.1574453781053897
2025-04-07,983.0,993.5,969.5,971.75,272593,0.61412487205732,1010.4285714285714,1007.8083333333333,1.754410210835005,1.1562313103446897
2025-04-08,992.75,1002.25,982.5,983.25,216115,0.991861648016279,1006.1071428571429,1006.525,1.798434042750888,1.1731307023413684
2025-04-09,1012.75,1015.5,987.5,989.0,205523,2.014605892722243,1005.8214285714286,1006.1333333333333,2.0005335277842438,1.230986702647354
2025-04-10,1029.0,1029.5,1010.75,1015.25,192962,1.6045420883732397,1005.0714285714286,1006.3416666666667,1.9524911383864676,1.2662086634658283
2025-04-11,1042.75,1044.5,1021.75,1026.5,191945,1.3362487852283778,1006.9642857142857,1007.3833333333333,2.0078673751843534,1.2694852474290605
2025-04-14,1041.75,1049.5,1036.75,1040.75,117322,-0.09590026372572336,1011.2857142857143,1008.8333333333334,1.8298109515246743,1.241730755421214
2025-04-15,1036.0,1041.25,1030.75,1040.5,126985,-0.5519558435325145,1019.7142857142857,1010.5666666666667,0.9217607960513068,1.2133464116226695
2025-04-16,1038.75,1045.75,1028.0,1035.25,113594,0.2654440154440163,1027.6785714285713,1011.9333333333333,0.9454209418842315,1.191555279023493
2025-04-17,1036.5,1045.25,1032.0,1038.0,88269,-0.21660649819494893,1033.9285714285713,1012.6833333333333,1.011503566254094,1.1593151151740582
2025-04-21,1029.5,1043.75,1029.0,1039.75,56324,-0.6753497346840276,1036.3214285714287,1013.325,0.8991417434535133,1.1647295758232208
2025-04-22,1035.0,1039.5,1030.0,1030.75,78848,0.5342399222923788,1037.1785714285713,1014.5,0.6961244793518785,1.1483886468853113
2025-04-23,1040.25,1046.0,1034.25,1037.5,105262,0.5072463768115876,1036.8214285714287,1015.9166666666666,0.48687639430577073,1.1488098920855496
2025-04-24,1053.0,1055.0,1039.0,1042.0,95258,1.2256669069935056,1038.4285714285713,1018.1,0.6774686500703553,1.1431206498693722
2025-04-25,1049.75,1058.0,1046.75,1053.0,80595,-0.30864197530864335,1040.392857142857,1019.8666666666667,0.6403444887681727,1.1388246659397596
2025-04-28,1052.0,1054.0,1041.5,1049.5,69123,0.214336746844479,1042.2857142857142,1021.625,0.6396356928195654,1.1387649662866508
2025-04-29,1041.0,1052.75,1034.75,1051.5,38351,-1.0456273764258506,1042.9285714285713,1022.475,0.7859638373007799,1.125998731333042
2025-04-30,1034.75,1042.5,1028.25,1040.5,3242,-0.6003842459173847,1043.6785714285713,1023.2083333333334,0.7746308342547545,1.1312245391049378
2025-05-01,1040.25,1043.0,1027.0,1034.5,2080,0.5315293549166489,1044.4285714285713,1024.275,0.7743637920370134,1.1297201437371291
2025-05-02,1048.75,1051.5,1039.5,1039.5,1388,0.8171112713290185,1045.642857142857,1025.4666666666667,0.8111811031032894,1.1352820691554877
2025-05-05,1038.0,1046.5,1037.0,1044.5,682,-1.02502979737783,1043.5,1026.4083333333333,0.7426479711689267,1.151910755502951
2025-05-06,1034.75,1038.0,1030.0,1038.0,282,-0.3131021194604955,1041.357142857143,1027.325,0.742756233491338,1.1526513043512816
2025-05-07,1030.5,1045.0,1030.0,1038.0,204,-0.41072722879922363,1038.2857142857142,1028.2833333333333,0.7214865330078719,1.1503135416991186
2025-05-08,1036.75,1039.0,1029.0,1030.0,61,0.6065016982047533,1037.6785714285713,1029.475,0.7040037602392628,1.1534480834289529
2025-05-09,1044.0,1048.0,1036.5,1036.5,53,0.6993006993007089,1039.0,1030.3833333333334,0.7079690845075173,1.126278913322233
2025-05-12,1066.0,1066.0,1046.0,1046.0,75,2.1072796934865856,1042.6785714285713,1031.8166666666666,1.0330380744779635,1.1816622237309007
2025-05-13,1067.25,1071.0,1067.25,1069.0,31,0.11726078799250139,1045.3214285714287,1033.5666666666666,1.014501189898926,1.1679948249248144
2025-05-14,1067.0,1075.0,1048.25,1075.0,124910,-0.023424689622864037,1049.4642857142858,1034.6583333333333,0.8633278788609677,1.1207176429372088
2025-05-15,1051.25,1073.25,1046.0,1073.0,172955,-1.4761012183692634,1051.8214285714287,1035.3833333333334,1.1018475493235258,1.1534290425507412
2025-05-16,1050.0,1059.75,1047.25,1052.5,114733,-0.11890606420927874,1054.607142857143,1036.6666666666667,1.0787805830636337,1.1017533237754913
2025-05-19,1050.75,1056.0,1045.75,1050.25,78345,0.07142857142856673,1056.607142857143,1039.125,1.0701442059907509,0.8761330930336347
2025-05-20,1053.0,1056.75,1046.25,1050.75,92812,0.21413276231263545,1057.892857142857,1041.4583333333333,1.0476412153287562,0.8733859155337255
2025-05-21,1062.75,1067.5,1052.75,1052.75,129770,0.92592592592593,1057.4285714285713,1043.7916666666667,0.719214601445961,0.8714919207416785
2025-05-22,1067.5,1070.75,1051.0,1057.0,114369,0.44695365796283415,1057.4642857142858,1045.6166666666666,0.7417765583120416,0.8053490192659798
2025-05-23,1060.25,1073.25,1055.5,1071.0,105119,-0.6791569086651017,1056.5,1046.6583333333333,0.786147731223695,0.7732251882146844
2025-05-27,1062.5,1067.75,1059.0,1061.25,85012,0.21221410044800493,1058.107142857143,1047.3166666666666,0.49398689736051615,0.7378107465554676
2025-05-28,1048.5,1064.25,1047.5,1061.75,94732,-1.3176470588235345,1057.892857142857,1047.5416666666667,0.7470241641199574,0.779546853489864
2025-05-29,1051.75,1055.75,1040.0,1055.5,121364,0.30996661897948474,1058.0357142857142,1048.0666666666666,0.7571566072396002,0.7734293163339682
2025-05-30,1041.75,1050.5,1040.25,1049.0,103024,-0.9507962918944624,1056.4285714285713,1048.1666666666667,0.8308047384341162,0.7935349520912409
2025-06-02,1033.5,1042.75,1032.5,1042.25,110582,-0.7919366450683918,1052.25,1048.0666666666666,0.7039246707307973,0.8061189507816612
2025-06-03,1040.75,1044.0,1032.75,1034.5,103958,0.7014997581035409,1048.4285714285713,1048.4416666666666,0.7591247236676447,0.8059217449045617
2025-06-04,1045.0,1053.0,1037.75,1040.5,136377,0.40835935623348973,1046.25,1048.775,0.7932941458697287,0.8035806662346815
2025-06-05,1051.75,1056.75,1040.0,1044.75,0,0.645933014354072,1044.7142857142858,1049.1583333333333,0.8463859008420387,0.806782620853048
2025-06-06,1057.25,1060.5,1047.0,1050.75,130387,0.5229379605419471,1045.9642857142858,1049.3,0.6921672487408599,0.7809526670490512
2025-06-09,1056.0,1061.75,1053.5,1057.5,120715,-0.11823126034523623,1046.5714285714287,1049.5083333333334,0.6915894848573122,0.7789913904130571
2025-06-10,1057.75,1063.75,1055.75,1057.25,139464,0.16571969696970168,1048.857142857143,1049.7,0.5294445901459209,0.7786295023437511
2025-06-11,1050.5,1062.75,1049.25,1057.75,159137,-0.6854171590640501,1051.2857142857142,1050.0166666666667,0.49601529111577786,0.7642573066684594
2025-06-12,1042.25,1056.25,1038.5,1049.0,228330,-0.7853403141361293,1051.5,1050.2666666666667,0.5747553647844136,0.7702662337445099
2025-06-13,1069.75,1071.0,1040.75,1042.25,211601,2.638522427440626,1055.0357142857142,1051.25,1.152423888359903,0.9025587838446658
2025-06-16,1069.75,1079.25,1064.25,1069.5,159294,0.0,1057.607142857143,1051.95,1.1497569927464075,0.8923552025965624
2025-06-17,1074.0,1075.25,1063.75,1069.75,132731,0.3972890862351086,1060.0,1053.15,1.1457287706274144,0.8696691709900874
2025-06-18,1074.75,1079.75,1069.5,1072.25,0,0.06983240223463749,1062.6785714285713,1054.4833333333333,1.1383735449563794,0.865935651754503
2025-06-20,1068.0,1080.5,1067.0,1074.0,104762,-0.6280530355896707,1064.142857142857,1055.7333333333333,1.1874837734568755,0.8715073155334332
2025-06-23,1058.75,1073.75,1056.0,1072.5,105102,-0.8661048689138529,1065.3214285714287,1056.4666666666667,1.2102589986885226,0.8846995571181422
2025-06-24,1046.75,1062.25,1046.25,1055.0,98635,-1.133412042502957,1065.9642857142858,1056.5583333333334,1.259700773058289,0.903101670242939
2025-06-25,1025.25,1054.75,1023.5,1047.25,114571,-2.053976594220208,1059.607142857143,1055.2,0.8439398043579991,0.8897655066721081
2025-06-26,1022.75,1030.5,1017.25,1027.25,61878,-0.24384296513045856,1052.892857142857,1053.7166666666667,0.819629490473263,0.8888029330543911
2025-06-27,1027.75,1034.25,1020.0,1023.25,26684,0.48887802493278176,1046.2857142857142,1052.4083333333333,0.83938319679612,0.8959738446509535
2025-06-30,1024.25,1039.25,1018.25,1030.0,5015,-0.3405497445876926,1039.0714285714287,1051.5083333333334,0.7960759343596668,0.8600155209722629
2025-07-01,1024.75,1026.5,1012.25,1022.0,1119,0.048816206980717425,1032.892857142857,1050.6666666666667,0.8434794154351776,0.8603200087678732
2025-07-02,1050.5,1050.75,1027.25,1027.25,863,2.512808001951705,1031.7142857142858,1050.6583333333333,1.423618893264417,0.9817889163304953
2025-07-03,1056.25,1061.5,1050.5,1055.25,0,0.547358400761544,1033.0714285714287,1050.7666666666667,1.3612448793643854,0.9861254719896825
2025-07-07,1031.75,1051.0,1030.25,1040.75,1227,-2.3195266272189374,1034.0,1049.7333333333333,1.4342264936149995,1.05813231615002
2025-07-08,1024.25,1040.5,1024.25,1038.75,239,-0.726920281075838,1034.2142857142858,1048.2916666666667,1.464776949532833,1.0591718960677887
2025-07-09,1012.25,1023.5,1012.25,1023.5,18,-1.1715889675372182,1032.0,1046.6916666666666,1.5117984490910714,1.0716798902951439
2025-07-10,1012.5,1013.0,1004.5,1005.25,48,0.02469745616202612,1030.3214285714287,1045.025,1.5127271442584558,1.0700474340922623
2025-07-11,1004.0,1015.5,1004.0,1012.5,22,-0.8395061728395103,1027.357142857143,1043.5416666666667,1.5299510167410977,1.055596690927595
2025-07-14,997.0,1002.0,997.0,1002.0,41417,-0.6972111553784854,1019.7142857142857,1041.7166666666667,0.906929771057894,1.0568379708525966
2025-07-15,995.0,1002.5,993.0,997.25,31994,-0.20060180541624506,1010.9642857142857,1040.1583333333333,0.7624840269992597,1.0466170700572717
2025-07-16,1013.5,1014.5,996.0,996.25,33432,1.859296482412054,1008.3571428571429,1039.4916666666666,1.012531857023439,1.1008656641739853
2025-07-17,1021.5,1022.5,1009.5,1012.5,36536,0.7893438579181122,1007.9642857142857,1038.85,1.0548669172326106,1.1030736073887748
2025-07-18,1027.75,1037.25,1020.25,1021.25,46931,0.6118453255017142,1010.1785714285714,1038.275,0.9437388327360303,1.1066494940571612
2025-07-21,1015.0,1028.5,1011.5,1024.0,36572,-1.2405740695694445,1010.5357142857143,1037.05,1.096443690345589,1.1192926941733177
2025-07-22,1010.25,1017.5,1005.0,1016.0,57095,-0.4679802955665058,1011.4285714285714,1035.4833333333333,1.054960622974268,1.1145065468192992
2025-07-23,1005.75,1019.25,1004.75,1010.5,56306,-0.44543429844098315,1012.6785714285714,1033.8083333333334,1.0274441637168725,1.115830928203763
2025-07-24,1004.25,1010.75,999.0,1005.0,68411,-0.1491424310216205,1014.0,1032.025,1.024870240296463,1.1141762972707963
2025-07-25,998.75,1008.25,996.5,1004.75,50674,-0.5476723923325877,1011.8928571428571,1030.3,0.7042550272233774,1.112247899388312
2025-07-28,988.75,996.25,986.75,995.0,59017,-1.0012515644555742,1007.2142857142857,1028.5166666666667,0.5993938479390465,1.117106429440726
2025-07-29,981.75,990.75,976.75,987.75,51072,-0.707964601769917,1000.6428571428571,1025.5833333333333,0.36783340637385725,0.9864881450141558
2025-07-30,967.75,984.0,967.5,982.0,26906,-1.4260249554367221,993.8928571428571,1022.1833333333333,0.42027797161904923,1.0066303295057526
2025-07-31,961.75,972.5,960.75,970.25,2159,-0.6199948333763916,986.9642857142857,1018.4416666666667,0.41145667183637025,0.9984365444076457
